,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
728358,728358,2019-11-07 14:34:56,3547560454237873,fraud_Heathcote LLC,shopping_net,1033.34,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,f13079ef4c1cb76434b6444a68312800,1352298896,44.133752,-86.65923199999999,1
728473,728473,2019-11-07 15:50:29,3547560454237873,"fraud_Daugherty, Pouros and Beahan",shopping_pos,847.92,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,a13cd595c6cd7c8bab9b732dc5730527,1352303429,44.665818,-86.27690600000001,1
729167,729167,2019-11-07 22:53:19,6011934240159560,fraud_Deckow-O'Conner,grocery_pos,286.21,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,473193356db311661e2274ed0f4dfa36,1352328799,43.858341,-68.11143,1
729178,729178,2019-11-07 22:59:44,3547560454237873,fraud_Donnelly PLC,misc_net,857.62,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,9bffb4685ff8cb7140614fb4205b2bd1,1352329184,45.060997,-85.83181,1
729198,729198,2019-11-07 23:14:36,6011934240159560,fraud_Beier-Hyatt,shopping_pos,764.06,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,9791383210fc469b73bbcb82a1b8ac30,1352330076,43.92699,-67.569238,1
729231,729231,2019-11-07 23:37:42,6011934240159560,fraud_Auer-West,shopping_net,951.35,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,1126b990ab2682b6911eea2e3506783a,1352331462,44.333997,-69.288336,1
729478,729478,2019-11-08 03:44:13,6011934240159560,fraud_Prohaska-Murray,gas_transport,9.95,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,1b71bd0d689d926de1a95b695f99f9d0,1352346253,43.934887,-68.200615,1
730831,730831,2019-11-08 20:55:43,3547560454237873,"fraud_Cormier, Stracke and Thiel",entertainment,637.33,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,94e5bf6dc6b12fcaeccb2e64f9ab01a4,1352408143,44.242548,-85.233336,1
730925,730925,2019-11-08 21:56:35,3547560454237873,fraud_Corwin-Gorczany,misc_net,796.78,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,d459de2a9dde54d60be2b904b8f8eed4,1352411795,43.549223,-85.382319,1
730967,730967,2019-11-08 22:19:19,6011934240159560,fraud_Beier-Hyatt,shopping_pos,785.4,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,4ca6da28565b5b50640a3c653b9eb24e,1352413159,43.644133,-68.623294,1
731019,731019,2019-11-08 22:45:02,6011934240159560,fraud_Kuphal-Predovic,misc_net,731.04,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,bf8ee4d090e6900e18a072c761ad1189,1352414702,44.924671,-67.61854699999999,1
731037,731037,2019-11-08 22:55:33,3547560454237873,fraud_Cormier LLC,shopping_net,1210.19,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,ebd48a884f4e2aca501138ff574e7ef7,1352415333,45.390227,-85.996178,1
731054,731054,2019-11-08 23:04:01,6011934240159560,fraud_Jast Ltd,shopping_net,1029.47,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,ac2468c64b75f1349b097c4101991b45,1352415841,43.532991,-69.4446,1
731066,731066,2019-11-08 23:08:36,6011934240159560,fraud_Daugherty-Thompson,food_dining,120.57,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,354c0871ca2ee33add5db09d37e3894a,1352416116,43.547836,-68.666977,1
731088,731088,2019-11-08 23:20:16,3547560454237873,fraud_Fisher Inc,shopping_net,912.68,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,6d9b84966dcf04d05f0e7a2a62ca3a87,1352416816,45.344466,-85.220937,1
731098,731098,2019-11-08 23:23:21,6011934240159560,fraud_Kassulke Inc,entertainment,497.68,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,2f9bef61bec4b91aaa7ad651d121a8c9,1352417001,44.1147,-69.211057,1
731323,731323,2019-11-09 01:57:20,3560246577314524,fraud_DuBuque LLC,grocery_pos,296.56,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,8cdeea12d430eb400bdf2d0aafcf3303,1352426240,38.427134,-98.064648,1
733121,733121,2019-11-09 18:27:54,3560246577314524,fraud_Rempel Inc,shopping_net,1029.22,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,3f2b05cc14925c0ecc34cc8ff6286bc0,1352485674,36.930861,-97.385119,1
733511,733511,2019-11-09 21:20:13,3560246577314524,"fraud_Jones, Sawayn and Romaguera",misc_net,785.18,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,8e6ea6144ed4296f5908cc0bd077a0a3,1352496013,37.587288,-97.946838,1
733634,733634,2019-11-09 22:15:45,3560246577314524,fraud_McCullough LLC,misc_pos,7.74,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,2c3d8351e2941fef27ba7537276b2c07,1352499345,38.160896,-96.782562,1
733737,733737,2019-11-09 22:56:36,502038091380,fraud_Mohr-Bayer,shopping_net,1094.88,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,d4fd3140562299c6f50ae3d33fc5952a,1352501796,37.363514,-93.416799,1
733753,733753,2019-11-09 23:03:54,3560246577314524,"fraud_Kling, Howe and Schneider",home,277.15,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,b5ab4796468be7e882dfb0314c6e594f,1352502234,38.039578000000006,-97.723008,1
733862,733862,2019-11-09 23:58:43,502038091380,fraud_Gerhold LLC,home,282.21,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,b05f9145761e6316b9ffe7ab62c907ff,1352505523,36.441344,-92.532481,1
733972,733972,2019-11-10 00:57:09,3560246577314524,fraud_Kutch and Sons,grocery_pos,340.92,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,211797b34920763ad408b17ee61db610,1352509029,36.874609,-98.197988,1
734120,734120,2019-11-10 02:21:19,502038091380,"fraud_Jenkins, Hauck and Friesen",gas_transport,10.21,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,814cceb52111350509f460f82bacfa62,1352514079,36.794146000000005,-93.297213,1
734241,734241,2019-11-10 03:31:25,502038091380,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,9.92,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,3650a55d76064f7e3c8a167c2a876291,1352518285,37.442240000000005,-93.2076,1
734262,734262,2019-11-10 03:44:39,502038091380,fraud_Hackett-Lueilwitz,grocery_pos,293.99,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,afc4d9ff863a84271605ec30ea9deea6,1352519079,35.762344,-92.392549,1
735434,735434,2019-11-10 14:11:49,502038091380,"fraud_Mosciski, Gislason and Mertz",grocery_pos,298.66,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,28355a289ef4f6367852ada5589c29f5,1352556709,36.203819,-93.726115,1
736086,736086,2019-11-10 18:14:57,502038091380,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1083.77,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,9e0c64b49f244af055b077576269ecb9,1352571297,37.131465000000006,-92.853143,1
736271,736271,2019-11-10 19:17:24,4390966588600992777,fraud_Gerlach Inc,shopping_net,1012.13,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,9859d0828aed8560bbdf7052902e1008,1352575044,36.379445,-97.887651,1
736599,736599,2019-11-10 21:29:24,502038091380,"fraud_Haley, Jewess and Bechtelar",shopping_pos,819.52,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,46f3f81e3f27d015db2d80f16a663b3d,1352582964,37.502359000000006,-92.941619,1
736686,736686,2019-11-10 22:10:59,502038091380,fraud_Boyer-Reichert,shopping_net,1124.91,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,7609e3861376d227f6e61892058eef1c,1352585459,36.994339,-92.217299,1
736764,736764,2019-11-10 22:33:12,4390966588600992777,fraud_Cormier LLC,shopping_net,971.87,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,35d59a087931f987d140111154e0896c,1352586792,35.771626,-96.872113,1
736811,736811,2019-11-10 22:47:08,4390966588600992777,"fraud_Turcotte, McKenzie and Koss",entertainment,395.3,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,c4200e5e5ea15466d749ec60e2562ae3,1352587628,34.694676,-98.14687,1
736829,736829,2019-11-10 22:55:01,3560246577314524,fraud_Padberg-Rogahn,entertainment,373.48,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,622a7b6c73feec32cdad9506d6950362,1352588101,37.595199,-98.117069,1
736872,736872,2019-11-10 23:10:11,3560246577314524,"fraud_Moen, Reinger and Murphy",grocery_pos,294.55,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,7f884ff0d81bf4686a00acf87c501c97,1352589011,36.871284,-98.168952,1
736981,736981,2019-11-10 23:51:36,4390966588600992777,fraud_Macejkovic-Lesch,shopping_pos,1011.73,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,389d50a9577a75e2f8afad81ff3c4fc0,1352591496,36.380097,-96.716255,1
737008,737008,2019-11-11 00:03:14,4826655832045236,"fraud_Goldner, Kovacek and Abbott",grocery_pos,320.57,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,e8c71a9c725da45a90c5125f7a87c0ee,1352592194,42.654079,-70.109373,1
737011,737011,2019-11-11 00:04:03,6011860238257910,fraud_Kling Inc,gas_transport,20.57,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,041ad98a98f88610d7154f36005ec0dc,1352592243,36.719053,-98.140379,1
737051,737051,2019-11-11 00:26:00,6011860238257910,fraud_Kunze Inc,grocery_pos,296.45,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,e2213e7b914ebbd7b1b5ef9dffacb5cf,1352593560,35.963999,-97.821476,1
737071,737071,2019-11-11 00:37:15,4390966588600992777,fraud_McDermott-Weimann,grocery_pos,278.84,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,62ea46c716520bd02655c0f67a336d7d,1352594235,35.075007,-98.492234,1
737248,737248,2019-11-11 02:19:01,4826655832045236,fraud_Rau and Sons,grocery_pos,297.54,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,0fb20038d50b5e3976b28e56b3edda4c,1352600341,40.996097,-69.969709,1
737710,737710,2019-11-11 07:19:40,4390966588600992777,"fraud_Heller, Gutmann and Zieme",grocery_pos,294.87,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,7a51bce7ba71f4cc52dd6d9c96222190,1352618380,34.967231,-98.053195,1
738033,738033,2019-11-11 10:42:58,6011860238257910,"fraud_Schumm, Bauch and Ondricka",grocery_pos,347.23,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,e86c1cbc253a11865afd877f5c5989e4,1352630578,37.304779,-99.064619,1
738787,738787,2019-11-11 16:11:20,4826655832045236,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1042.13,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,7f44da00cedc45b466866c7428fd1987,1352650280,41.302717,-69.48050400000001,1
739441,739441,2019-11-11 20:26:40,6011860238257910,"fraud_Fadel, Mertz and Rippin",entertainment,589.97,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,b02d721163ca842daaba8798f60963a6,1352665600,36.911104,-97.593477,1
739782,739782,2019-11-11 22:35:38,4826655832045236,fraud_Kerluke-Abshire,shopping_net,1111.54,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,0b8c408864bfde09cc20c77d3e9d81d8,1352673338,40.725094,-69.851768,1
739789,739789,2019-11-11 22:39:02,4390966588600992777,fraud_Hermann and Sons,shopping_pos,895.87,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,e45c538adc49eb212b4d5a823178cb22,1352673542,34.93633,-97.891197,1
739899,739899,2019-11-11 23:19:48,4826655832045236,fraud_Dooley-Thompson,misc_net,789.2,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,21947fa618b8bb4160865264dd53e1f6,1352675988,41.664139,-70.35540999999999,1
739901,739901,2019-11-11 23:20:53,4826655832045236,fraud_Volkman-Predovic,shopping_net,998.8,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,c98087fc0a9ed9ca69e792178f692a92,1352676053,42.269884000000005,-70.219169,1
739927,739927,2019-11-11 23:32:20,4826655832045236,"fraud_Reichert, Shanahan and Hayes",shopping_net,812.87,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,fa8be5be7b089d9d7ad1d40bfbb41a72,1352676740,41.743564,-69.640963,1
739939,739939,2019-11-11 23:35:58,4826655832045236,fraud_Brown PLC,misc_net,822.17,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,ccb5b429d9968c39cc45d05384d3e5dc,1352676958,42.336934,-70.069358,1
739959,739959,2019-11-11 23:42:44,4826655832045236,fraud_Boyer-Reichert,shopping_net,991.42,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,a089a6778c36b9d411e656b0b79ddd1b,1352677364,41.62932,-69.447447,1
739979,739979,2019-11-11 23:50:20,6011860238257910,fraud_Corwin-Gorczany,misc_net,804.0,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,b868ea64bf56947adbb795ed365c99ac,1352677820,36.726252,-97.825627,1
740002,740002,2019-11-11 23:56:51,4390966588600992777,fraud_Kutch-Ferry,home,265.39,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,c09799fa9172cdfc1c22bdd2fee8bb5d,1352678211,36.35923,-97.416962,1
740218,740218,2019-11-12 04:38:32,4826655832045236,fraud_Stracke-Lemke,grocery_pos,325.04,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,16dc08259c8061d63619a0a1dba46c0d,1352695112,41.481418,-70.97643599999999,1
741620,741620,2019-11-13 02:50:57,5127412150261034,fraud_Kilback LLC,grocery_pos,301.63,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,e24eed6ca8cfc8a2624004469d648e2a,1352775057,38.254724,-76.305488,1
741645,741645,2019-11-13 03:24:00,5127412150261034,fraud_McDermott-Weimann,grocery_pos,273.71,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,ab28dbd2c2d4b78aa32ea795d06881e6,1352777040,39.896791,-76.52205500000001,1
741652,741652,2019-11-13 03:32:36,5127412150261034,fraud_Koepp-Witting,grocery_pos,302.91,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,75bc6b85b87400ef7802870bb153022e,1352777556,38.574633,-77.745283,1
741653,741653,2019-11-13 03:34:07,5127412150261034,"fraud_Rippin, Kub and Mann",misc_net,968.47,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,132a3f70182f18ad71dfc489e457195a,1352777647,38.432206,-76.97013100000001,1
743027,743027,2019-11-13 23:38:22,5127412150261034,fraud_Volkman Ltd,misc_net,829.28,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,6ddba12c44dfba21e090b39e83d057ed,1352849902,37.95275,-76.569602,1
743063,743063,2019-11-14 00:04:46,3525590521269779,fraud_Rau and Sons,grocery_pos,333.48,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,8ce9521c698e1508ec46662ab88bb4b1,1352851486,36.292044,-80.131121,1
743121,743121,2019-11-14 00:56:04,4550599031376731,fraud_Harber Inc,gas_transport,7.09,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,10d14ddb466ba19deddb72dc975d4b43,1352854564,40.279786,-82.69249,1
743123,743123,2019-11-14 00:56:49,5127412150261034,fraud_Rau and Sons,grocery_pos,288.49,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,881ec051c3a4ee89b06e6c0b39bc81d0,1352854609,39.571188,-77.68699000000001,1
743171,743171,2019-11-14 01:55:03,4348786085525522,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,12.37,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,1ac67fc359b3908b929e2750f1941db6,1352858103,45.37064,-88.241466,1
743178,743178,2019-11-14 01:57:30,3525590521269779,"fraud_Lockman, West and Runte",grocery_pos,300.28,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,b827a4c3b8e96caf69aebd35b7ab7f62,1352858250,36.958744,-78.958083,1
743209,743209,2019-11-14 02:17:26,3525590521269779,fraud_Stracke-Lemke,grocery_pos,307.42,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,8a974b4dba226bd3d3b425194e7b00f3,1352859446,36.073859000000006,-78.492127,1
743211,743211,2019-11-14 02:20:51,5127412150261034,fraud_Bartoletti-Wunsch,gas_transport,9.56,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,6f26db9a46fb14d68c6872468f718826,1352859651,39.087411,-77.542845,1
743217,743217,2019-11-14 02:28:01,5127412150261034,fraud_McDermott-Weimann,grocery_pos,281.7,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,c795a0a4740f60fe1d4ded1c4ff60949,1352860081,39.719166,-77.961174,1
743230,743230,2019-11-14 02:35:35,4550599031376731,fraud_Hudson-Ratke,grocery_pos,325.37,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,3b7c3a3dd370f323e6aa30a25d8a6824,1352860535,40.793337,-83.419539,1
743351,743351,2019-11-14 04:38:38,3525590521269779,fraud_Erdman-Kertzmann,gas_transport,8.75,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,b0aea1d30ac9caf2d9cec854bfaf69e0,1352867918,36.69365,-80.308267,1
743567,743567,2019-11-14 08:17:37,3525590521269779,fraud_Bauch-Raynor,grocery_pos,335.05,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,9d364c9a6c8447841b02ce999349729a,1352881057,36.012079,-78.605056,1
743691,743691,2019-11-14 10:06:34,4550599031376731,"fraud_Rowe, Batz and Goodwin",grocery_pos,329.8,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,3ed31f715f0e7d598c5599e78b61838b,1352887594,41.405321,-83.231199,1
744111,744111,2019-11-14 15:27:03,4550599031376731,fraud_Botsford Ltd,shopping_pos,957.28,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,fd031e6ac73bd5b575fdca09ab00d6af,1352906823,40.552978,-82.767466,1
744667,744667,2019-11-14 21:15:50,3525590521269779,fraud_Abshire PLC,entertainment,557.6,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,3ca29982abf4b8b83cf00388c123cc36,1352927750,36.406099,-79.993339,1
744735,744735,2019-11-14 22:00:17,5127412150261034,fraud_Kuhn LLC,shopping_pos,773.78,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,735f9cab6a5cf7abdaef70bf55ad77f4,1352930417,39.246233,-77.49164,1
